282,Kartof Əzməsi,https://acqalma.az/uploads/tmp/images/b71a4da0/d4eed714/b0c139e4/d8452737/151/201/r/Kartofpresi.JPG, 2.30 M ,Anadolu Restaurants
283,Düyü,https://acqalma.az/uploads/tmp/images/8b9a692f/5b0f4900/15dbde95/df9ade4f/151/201/r/Dy.JPG, 2.30 M ,Anadolu Restaurants
284,Qarabaşaq,https://acqalma.az/uploads/tmp/images/03af37f6/403907b7/b7325bc7/b5c6cc86/151/201/r/Qarabaaq.JPG, 2.30 M ,Anadolu Restaurants
285,Spaqetti,https://acqalma.az/uploads/tmp/images/0958b113/dcb4d94c/50a87310/839d198c/151/201/r/Vermiel.JPG, 2.30 M ,Anadolu Restaurants
286,Bulqur,https://acqalma.az/uploads/tmp/images/53dad133/3f9d21b1/74033f04/7fc94ec6/151/201/r/Bulur.JPG, 2.30 M ,Anadolu Restaurants
287,Steyk (ət),https://acqalma.az/uploads/tmp/images/f4c1c668/c9c62a67/ed840713/5246e7dd/151/201/r/steyk.jpg, 23.00 M ,Anadolu Restaurants
288,Toyuq steyk göbələkli sousda,https://acqalma.az/uploads/tmp/images/27cf342a/dc83dd8b/d93ebe43/29ed8a82/151/201/r/information_items_14149.jpg, 13.60 M ,Anadolu Restaurants
289,Quzu tikə kababı,https://acqalma.az/uploads/tmp/images/8a63e738/2e85a515/cee8785a/cd342d61/151/201/r/Azriquzukabab.JPG, 11.00 M ,Anadolu Restaurants
290,Tərəvəz kababı,https://acqalma.az/uploads/tmp/images/ec266fca/93158bea/576c3bcb/ab688d7e/151/201/r/1535617483-terevez_kebab.jpg, 4.20 M ,Anadolu Restaurants
291,Adana lüləsi (acılı - türk kababları),https://acqalma.az/uploads/tmp/images/a926c46a/73902bb9/4d7791fe/e66f098f/151/201/r/Adana.jpg, 10.30 M ,Anadolu Restaurants
292,Urfa lülə (türk kababları),https://acqalma.az/uploads/tmp/images/f88a0cc2/f4bd7060/3e6641be/84c47c21/151/201/r/Urfa.jpg, 10.30 M ,Anadolu Restaurants
293,BEYTİ LÜLƏ KABAB (türk kababları),https://acqalma.az/uploads/tmp/images/3e2a8fc4/58bac483/2c807f6a/42e5ec0a/151/201/r/Beyti.jpg, 12.60 M ,Anadolu Restaurants
294,QUZU ÇÖP ŞİŞ (türk kababları),https://acqalma.az/uploads/tmp/images/8bf09d3d/539d74a6/bb3b9bc0/b4481b9c/151/201/r/Danahopshish.jpg, 10.30 M ,Anadolu Restaurants
295,TOYUQ ÇÖP ŞİŞ (türk kababları),https://acqalma.az/uploads/tmp/images/d10c4811/fe5c8eca/fa83577b/a64d67ca/151/201/r/Toyuqchopshish.jpg, 10.00 M ,Anadolu Restaurants
296,İSKƏNDƏR QUZU (türk kababları),https://acqalma.az/uploads/tmp/images/1b251c11/2ab4ae5a/986bd3fb/a49236db/151/201/r/Iskenderkabab.JPG, 10.50 M ,Anadolu Restaurants
297,İSKƏNDƏR TOYUQ (türk kababları),https://acqalma.az/uploads/tmp/images/a0fa3fa4/8a63d4d5/705e9a56/5cc08965/151/201/r/skendertoyuq.jpg, 10.30 M ,Anadolu Restaurants
298,Quzu kababı (türk kababları),https://acqalma.az/uploads/tmp/images/1d4dfc34/526887fd/f9e84f1a/d3c97331/151/201/r/Quzukabab.JPG, 11.00 M ,Anadolu Restaurants
299,Toyuq kababı (sümüklü),https://acqalma.az/uploads/tmp/images/badc9ffa/6c667e43/da2000b0/48569ef6/151/201/r/_AZpressAZ_toyuq_kababi_rec.jpg, 7.60 M ,Anadolu Restaurants
300,Azərbaycan lüləsi,https://acqalma.az/uploads/tmp/images/922ff91a/53085a19/9ab9de6c/8740b265/151/201/r/ll_kababi_resized.jpg, 7.10 M ,Anadolu Restaurants
301,Xan Kababı,https://acqalma.az/uploads/tmp/images/f7c4f2cf/e957abbc/d67352d5/af43cec1/151/201/r/firinda-quzu.jpg, 8.40 M ,Anadolu Restaurants
302,Dana Basdırması,https://acqalma.az/uploads/tmp/images/9e24cfb3/5c2a75da/b2256843/0fb629d5/151/201/r/1541499757-sbttndird.jpg, 10.40 M ,Anadolu Restaurants
303,Qozlu turşulu toyuq kababı,https://acqalma.az/uploads/tmp/images/84112bec/92d3443c/612f7b57/179ce09a/151/201/r/turetskaya_kuhnja_3.jpg, 7.80 M ,Anadolu Restaurants
304,Azəri antrikot,https://acqalma.az/uploads/tmp/images/d78510a9/9c5371e4/86246ce0/15025936/151/201/r/WhatsAppImage2020-04-06at12.40.00.jpeg, 9.30 M ,Anadolu Restaurants
305,Semeçka kababı,https://acqalma.az/uploads/tmp/images/d6003ff3/77cd2858/b43f53f8/7ad08d94/151/201/r/aIMG_0756fsq-5aebd1ddc0647100364ee63a.jpg, 5.70 M ,Anadolu Restaurants
306,Toyuq qanadlarından kabab,https://acqalma.az/uploads/images/empty_dish_image.png, 8.30 M ,Anadolu Restaurants
307,Anadolu toyuq kababı,https://acqalma.az/uploads/images/empty_dish_image.png, 9.60 M ,Anadolu Restaurants
308,Əlinazik toyuq,https://acqalma.az/uploads/images/empty_dish_image.png, 12.10 M ,Anadolu Restaurants
309,Lulə kartof,https://acqalma.az/uploads/images/empty_dish_image.png, 3.20 M ,Anadolu Restaurants
310,Ət qutabı (min. 10 ədəd),https://acqalma.az/uploads/tmp/images/8f9eb2f6/0c849a57/b7af4054/6e1c5966/151/201/r/tqutab.jpg, 1.10 M ,Anadolu Restaurants
311,Göyərti qutabı (min. 10 ədəd),https://acqalma.az/uploads/tmp/images/d48d324e/9f05f8d8/e372c543/08526263/151/201/r/Gyqutabi.jpg, 0.90 M ,Anadolu Restaurants
312,Balqabağ qutabı (min. 10 ədəd),https://acqalma.az/uploads/tmp/images/0e1d3fc0/a792ccc2/0810b8cd/652f40ab/151/201/r/download.jpg, 0.80 M ,Anadolu Restaurants
313,Qarın qutabı (min. 10 ədəd),https://acqalma.az/uploads/tmp/images/86969251/7c77c56f/49ec93b9/2dae6b92/151/201/r/tqutab.jpg, 0.70 M ,Anadolu Restaurants
314,Aş-qaralı plov (min. 3 porsiya),https://acqalma.az/uploads/tmp/images/d9c28e16/8484beca/71df5221/d595bb9e/151/201/r/Aqaraplov.JPG, 12.10 M ,Anadolu Restaurants
315,Şah plov  (min. 3 porsiya),https://acqalma.az/uploads/tmp/images/86f143f1/cf9f15e7/6a534cea/8c4599ec/151/201/r/ahplov.JPG, 14.70 M ,Anadolu Restaurants
316,Özbək plovu (min. 3 porsiya),https://acqalma.az/uploads/tmp/images/19142def/e52fbec5/0cb0af29/2fd08242/151/201/r/zbkplov.JPG, 9.40 M ,Anadolu Restaurants
317,"Xaş (sirkə, sarımsaq)",https://acqalma.az/uploads/tmp/images/60ee3f96/a0863af4/2bea1aea/327f132d/151/201/r/Xash.jpg, 7.80 M ,Anadolu Restaurants
318,Xaş dəstgahı,https://acqalma.az/uploads/tmp/images/a09a2cc9/05f7eec2/00a56b73/43d5769a/151/201/r/Xashdestgahi.jpg, 9.90 M ,Anadolu Restaurants
319,ƏT KOTLET İZQARA (türk kababları),https://acqalma.az/uploads/tmp/images/e7edb13e/df062ced/e2f9ba53/4db9d925/151/201/r/tkotletizqara.jpg, 9.90 M ,Anadolu Restaurants
320,Toyuq İzqara (türk kababları),https://acqalma.az/uploads/tmp/images/313894fc/c78f62ad/a65040d4/c93f0b91/151/201/r/Toyuqizqara.jpg, 9.80 M ,Anadolu Restaurants
321,İzqara toyuqlu pendirli,https://acqalma.az/uploads/images/empty_dish_image.png, 9.90 M ,Anadolu Restaurants
322,Ketçup,https://acqalma.az/uploads/tmp/images/adde537d/4f87d39a/ec2fd7d3/56ba65c3/151/201/r/1318901547_ketchup-karri.jpg, 0.25 M ,Anadolu Restaurants
323,Çörək arası dönər,https://acqalma.az/uploads/tmp/images/f1be3985/3cd313fc/93f7dc16/5f1125ce/151/201/r/rkarasdnr.JPG, 2.90 M ,Anadolu Restaurants
324,Lavaş arası dönər,https://acqalma.az/uploads/tmp/images/1620a5c3/79551033/15f4d46f/7b49f1fa/151/201/r/Lavaarasdnr.JPG, 3.10 M ,Anadolu Restaurants
325,İkiqat çörəkarası dönər,https://acqalma.az/uploads/tmp/images/01b73fc4/be803617/7c0332ab/d2e8b01e/151/201/r/rkarasdnr.JPG, 5.80 M ,Anadolu Restaurants
326,İkiqat  lavaş arası dönər dönər,https://acqalma.az/uploads/tmp/images/2ac933f4/c6934fae/66527bc6/597e05ba/151/201/r/Lavaarasdnr.JPG, 6.20 M ,Anadolu Restaurants
327,İskəndər Dönər,https://acqalma.az/uploads/tmp/images/39098e82/323f3046/16af4827/324db792/151/201/r/skenderdner.jpg, 11.10 M ,Anadolu Restaurants
328,Sadə Döner (ətli),https://acqalma.az/uploads/tmp/images/13301361/9da45b93/63f042e1/096a684c/151/201/r/Saddnr.JPG, 10.30 M ,Anadolu Restaurants
329,Dönər (düyü ilə),https://acqalma.az/uploads/tmp/images/0921b2d5/3bf37f76/75e67a28/eb73cb0d/151/201/r/Dnrdyil.JPG, 10.40 M ,Anadolu Restaurants
330,Dönər (qarabaşaq ilə),https://acqalma.az/uploads/tmp/images/66bd96c5/7fc0e371/ba0626dc/023fd3f0/151/201/r/Dnrqarabaaqil.JPG, 10.40 M ,Anadolu Restaurants
331,Dönər (spagetti ilə),https://acqalma.az/uploads/tmp/images/6c6aeb63/ca079c92/24501086/c385082b/151/201/r/Dnrmakaronil.JPG, 10.40 M ,Anadolu Restaurants
332,Dönər (kartof püresi ilə),https://acqalma.az/uploads/tmp/images/e0ebbe2d/6f55d8cd/ec590019/73f00922/151/201/r/Donerpureile.jpg, 10.40 M ,Anadolu Restaurants
333,Dönər Təndirdə,https://acqalma.az/uploads/tmp/images/79fc151b/05ca2028/cdea2fb3/b74bba9a/151/201/r/26179253_1541848889263115_274878704_o.jpg, 3.20 M ,Anadolu Restaurants
334,"""ECO"" Burger",https://acqalma.az/uploads/tmp/images/a8e1a910/6bbcdcb3/43072f0e/9161c3cc/151/201/r/18195505_1440297719323573_1132070418_o.jpg, 7.10 M ,Anadolu Restaurants
335,"""ECO"" Çizburger",https://acqalma.az/uploads/tmp/images/87c74c59/cba02c29/accb41b3/f862a613/151/201/r/18175766_1440297742656904_1586815863_o.jpg, 7.60 M ,Anadolu Restaurants
336,Eco Burger menu,https://acqalma.az/uploads/tmp/images/140abb7f/08bc98f9/6cc01664/383cc505/151/201/r/burger8.00.JPG, 8.40 M ,Anadolu Restaurants
337,Eco Cheeseburger menu,https://acqalma.az/uploads/tmp/images/4218f825/d3a68b50/83ff18af/4b899b80/151/201/r/cheesburger8.50.JPG, 8.90 M ,Anadolu Restaurants
338,Ana sendviçi toyuqlu,https://acqalma.az/uploads/tmp/images/bd1ffc56/3c7f9e8e/4b0c8b7b/47ed6390/151/201/r/1111111.jpg, 5.10 M ,Anadolu Restaurants
339,Ana sendviçi ətli,https://acqalma.az/uploads/tmp/images/8bb9d870/20e7eca2/e4a87104/627fd252/151/201/r/18406052_1453411291345549_1805127793_o.jpg, 5.80 M ,Anadolu Restaurants
340,Ana sendviçi,https://acqalma.az/uploads/tmp/images/31a594bf/dedfc679/69ba01d5/29e31693/151/201/r/18406359_1453411391345539_2106926681_o.jpg, 3.20 M ,Anadolu Restaurants
341,Lahmacun,https://acqalma.az/uploads/tmp/images/700e3c41/9df135ce/418bb9f3/717bbc8b/151/201/r/Lahmacun.JPG, 3.10 M ,Anadolu Restaurants
342,Fındıq lahmacun (60 gr.),https://acqalma.az/uploads/tmp/images/0a03e727/aeae076b/c2dc6286/5f25c8fa/151/201/r/Fndqlahmacun.JPG, 1.70 M ,Anadolu Restaurants
343,Pendirli Lahmacun,https://acqalma.az/uploads/tmp/images/cbaff50b/cf052650/1badb6e1/01de8561/151/201/r/Pendirlilahmacun.png, 3.40 M ,Anadolu Restaurants
344,Pendirli pide,https://acqalma.az/uploads/tmp/images/87b095e9/3d57b802/5d81a327/78d048e1/151/201/r/goods_8773-746x746.jpg, 4.30 M ,Anadolu Restaurants
345,Pendirli və qiyməli pide,https://acqalma.az/uploads/tmp/images/06cb0ebd/9a0dce30/b10010eb/7f8a0c45/151/201/r/goods_8773-746x746.jpg, 5.90 M ,Anadolu Restaurants
346,Pide qiymə ilə,https://acqalma.az/uploads/tmp/images/b3040269/62280c5e/e13d04f2/80f90a74/151/201/r/goods_8773-746x746.jpg, 4.90 M ,Anadolu Restaurants
347,Pide ət ilə,https://acqalma.az/uploads/tmp/images/72b53eb2/a4d36004/ab881448/d70ba8dc/151/201/r/goods_8773-746x746.jpg, 6.20 M ,Anadolu Restaurants
348,Qarışıq pide,https://acqalma.az/uploads/tmp/images/53a1f6ac/5decad4d/5e77ed5c/db54d8d9/151/201/r/goods_8773-746x746.jpg, 6.20 M ,Anadolu Restaurants
349,Pide pendirli və ətli,https://acqalma.az/uploads/tmp/images/beacc13d/66e2218f/c69aff66/4a0efdf5/151/201/r/goods_8773-746x746.jpg, 5.90 M ,Anadolu Restaurants
350,Fettuçini qızıl balıq ilə,https://acqalma.az/uploads/tmp/images/ca3a2b4d/7f33d973/c9507893/44a66ae4/151/201/r/fettuciniqizilbaliqanadolu.JPG, 16.50 M ,Anadolu Restaurants
351,Fettuçini tomatlı,https://acqalma.az/uploads/tmp/images/f2f007ce/9458d0aa/d85a7a11/e5297c8d/151/201/r/fettucinitomatlianadolu.JPG, 6.10 M ,Anadolu Restaurants
352,Fettuçini toyuqlu ispanaqlı,https://acqalma.az/uploads/tmp/images/b182e6d8/7dd22d8b/fc541028/fbd28e33/151/201/r/fetuciniispanaqli.JPG, 10.50 M ,Anadolu Restaurants
353,Fetuçini ət və göbələkli,https://acqalma.az/uploads/tmp/images/e6257fb3/28a9176c/d48d5254/16142bc6/151/201/r/fetucinietvegobelek.JPG, 12.10 M ,Anadolu Restaurants
354,Anadolu (33 sm),https://acqalma.az/uploads/tmp/images/9d43f039/22bfaecc/ee2a9566/865a0855/151/201/r/qarishiq_et.jpg, 13.90 M ,Anadolu Restaurants
355,Ananaslı-toyuqlu (33 sm),https://acqalma.az/uploads/tmp/images/3d8ac45e/41633d74/69743c63/9d19a3d3/151/201/r/havay.jpg, 17.00 M ,Anadolu Restaurants
356,Margherita (33 sm),https://acqalma.az/uploads/tmp/images/0fb1a107/e413f8fb/0e7cdbe2/06b69e00/151/201/r/margarita.jpg, 10.50 M ,Anadolu Restaurants
357,Pepperoni (33sm),https://acqalma.az/uploads/tmp/images/d83b34b0/ede347e8/09dc5d48/d9bbe172/151/201/r/klassik_pepperoni.jpg, 15.10 M ,Anadolu Restaurants
358,Toyuqlu-göbələkli (33 sm),https://acqalma.az/uploads/tmp/images/6f4c9749/bffb9f36/7007e681/d94cf5ac/151/201/r/new_orleans_pizza.jpg, 16.20 M ,Anadolu Restaurants
359,Vegetarian(33 sm),https://acqalma.az/uploads/tmp/images/1188905e/c2d75a4f/baf457c8/cfa17c8d/151/201/r/vegetarian.jpg, 13.00 M ,Anadolu Restaurants
360,Toyuqlu ( 33 sm),https://acqalma.az/uploads/tmp/images/790af427/282ea82c/8725094e/00068644/151/201/r/chicken_cheeseburger.jpg, 13.30 M ,Anadolu Restaurants
361,Toyuqlu göbələkli pizza (balaca ölçüdə),https://acqalma.az/uploads/tmp/images/179ae22f/17ad45ed/1b57f27d/ddafa5ed/151/201/r/chicken_ranch.jpg, 10.90 M ,Anadolu Restaurants
362,Toyuqlu  (balaca ölçülü),https://acqalma.az/uploads/tmp/images/0d455790/d3c40f28/7ea36f33/0dd8b718/151/201/r/chicken_ranch.jpg, 8.50 M ,Anadolu Restaurants
363,Ananaslı-toyuqlu (balaca ölçülü),https://acqalma.az/uploads/tmp/images/4608b9a3/03be6e97/000bc50a/53765680/151/201/r/havay.jpg, 11.50 M ,Anadolu Restaurants
364,Pizza Combo,https://acqalma.az/uploads/images/empty_dish_image.png, 18.90 M ,Anadolu Restaurants
365,Anadolu çörək,https://acqalma.az/uploads/tmp/images/58a80914/b4013a57/eec42009/d9502772/151/201/r/chorek.jpg, 0.40 M ,Anadolu Restaurants
366,Anadolu Puf Lavaş,https://acqalma.az/uploads/tmp/images/16560445/7c068112/ba9ca51b/985f75b6/151/201/r/Pufrk.JPG, 1.90 M ,Anadolu Restaurants
367,Milli lavaş,https://acqalma.az/uploads/tmp/images/a46d2dbf/7e832105/15f7863c/f3617f4a/151/201/r/lavash.jpg, 0.90 M ,Anadolu Restaurants
368,Qara çörək,https://acqalma.az/uploads/tmp/images/8bbf9f98/b70b063c/ce43c256/7a41dd36/151/201/r/734693fcc59d52b4995c36fd21e13cfa.jpg, 0.70 M ,Anadolu Restaurants
369,Boz çörək,https://acqalma.az/uploads/tmp/images/ab7c495c/9c19de3c/b82e4bfa/b3310b46/151/201/r/bozcorekanadolu.JPG, 0.70 M ,Anadolu Restaurants
370,Napoleon tortu,https://acqalma.az/uploads/tmp/images/c5c30605/0e81b6aa/ebf7fd1b/8eddb6ac/151/201/r/Napoleon.jpg, 5.20 M ,Anadolu Restaurants
371,"Tort ""Ballı""",https://acqalma.az/uploads/tmp/images/184dd47a/acc517c9/7e9d04f8/c6fc1f77/151/201/r/Balltort.jpg, 4.60 M ,Anadolu Restaurants
372,"Tort ""Opera""",https://acqalma.az/uploads/tmp/images/939b7a67/caae07c6/a723791a/b3d004dd/151/201/r/Operatort.jpg, 4.60 M ,Anadolu Restaurants
373,"Tort ""Praqa""",https://acqalma.az/uploads/tmp/images/7ee53491/da6f4eff/bfc43d36/12dc6338/151/201/r/Praqatort.jpg, 4.20 M ,Anadolu Restaurants
374,Türk Paxlavası,https://acqalma.az/uploads/tmp/images/8f700982/06834692/a8937b48/18b78ada/151/201/r/Trkpaxlavas.jpg, 3.70 M ,Anadolu Restaurants
375,Sütlaç,https://acqalma.az/uploads/tmp/images/e7b974b0/d73f2644/c10190e4/32068e77/151/201/r/Frn-Stla.png, 4.40 M ,Anadolu Restaurants
376,New York çiz keyk,https://acqalma.az/uploads/tmp/images/1f62e1b6/bb685ee9/e8594ffb/d01da898/151/201/r/Perfect-New-York-Cheesecake-4.jpg, 5.40 M ,Anadolu Restaurants
377,Tiramisu,https://acqalma.az/uploads/tmp/images/91ce3bf9/2ec90d98/821d5a90/f1c11b14/151/201/r/IMG_7035-classic-tiramisu-recipe-square.jpg, 6.20 M ,Anadolu Restaurants
378,Ştrudel,https://acqalma.az/uploads/tmp/images/8e46bb86/a1120047/6bd7144a/6f257da0/151/201/r/shtrudel.JPG, 4.20 M ,Anadolu Restaurants
379,Künəfə,https://acqalma.az/uploads/tmp/images/5cd16050/7f1e159a/e9ad2cb5/437f5065/151/201/r/kenefe.JPG, 6.80 M ,Anadolu Restaurants
380,Almalı ştrudel,https://acqalma.az/uploads/tmp/images/bc0326d0/26bde952/4afb3bf0/b7fa4b5c/151/201/r/600337.jpg, 5.20 M ,Anadolu Restaurants
381,Alma şirəsi (təzə sıxılmış),https://acqalma.az/uploads/tmp/images/ce163b35/be24a23d/748ab37a/40328b91/151/201/r/goods_8903.jpg, 6.20 M ,Anadolu Restaurants
382,Kök şirəsi (təzə sıxılmış),https://acqalma.az/uploads/tmp/images/17238040/6b05ba18/f411a1f9/d90fc2af/151/201/r/goods_8904.jpg, 6.10 M ,Anadolu Restaurants
383,Portağal şirəsi (təzə sıxılmış),https://acqalma.az/uploads/tmp/images/2f8974f9/5991fe2c/44f948d6/2fd0ebb7/151/201/r/Portagalirsi.JPG, 7.00 M ,Anadolu Restaurants
384,Qreypfrut şirəsi (təzə sıxılmış),https://acqalma.az/uploads/tmp/images/dce42b7f/5fe04758/f2d02637/7cfaf600/151/201/r/goods_8906.jpg, 8.70 M ,Anadolu Restaurants
385,Qarıçıq meyvə şirəsi (təzə sıxılmış),https://acqalma.az/uploads/tmp/images/19089e4f/ad481ce8/3f083aa3/5e7c812b/151/201/r/goods_8914.jpg, 6.20 M ,Anadolu Restaurants
386,Coca Cola 0.5L,https://acqalma.az/uploads/tmp/images/2cc840be/93892e3e/4e20b7f8/cbec6d87/151/201/r/0000086_coca-cola-05-l_300.png, 1.40 M ,Anadolu Restaurants
387,Ayran 0.2L,https://acqalma.az/uploads/tmp/images/1dfda5c2/926df705/045bcba1/2ce102d8/151/201/r/1526710230_napitok-ayran.jpg, 1.30 M ,Anadolu Restaurants
388,Coca Cola (Zero) 0.5L,https://acqalma.az/uploads/tmp/images/746efcc3/f4fa2afb/6dd66c51/40127fe5/151/201/r/colazero.jpg, 1.30 M ,Anadolu Restaurants
389,Yessentuki 0.5L,https://acqalma.az/uploads/tmp/images/caf6a585/3031afa2/15ecf8ef/1d98d247/151/201/r/file_S.png, 2.00 M ,Anadolu Restaurants
390,Fanta 0.5L,https://acqalma.az/uploads/tmp/images/66913cc9/ab4aa9e0/a052e198/1532dd32/151/201/r/-05-600x400.jpg, 1.40 M ,Anadolu Restaurants
391,Fuse tea (lemon) 0.5L,https://acqalma.az/uploads/tmp/images/f7ebcd24/73c9321b/09f648b0/74f254ab/151/201/r/197m.jpg, 2.00 M ,Anadolu Restaurants
392,Fuse tea (şaftalı) 0.5L,https://acqalma.az/uploads/tmp/images/cc43442f/c1ea6514/0c58ae51/474cdb01/151/201/r/197m.jpg, 2.00 M ,Anadolu Restaurants
393,Limonad 0.5L,https://acqalma.az/uploads/tmp/images/5d50e232/d020d1a1/33147a1a/16b2f412/151/201/r/bigstock-glass-of-lemonade-wit_466747.jpg, 2.00 M ,Anadolu Restaurants
394,Sprite 0.5L,https://acqalma.az/uploads/tmp/images/bb6cb6ee/c99f9178/7403f556/0a5aba7a/151/201/r/sprite-500ml-380x380.jpg, 1.40 M ,Anadolu Restaurants
395,Qazsız su 0.33L,https://acqalma.az/uploads/tmp/images/fb496e3b/f877ac50/a08f7ae0/39e3b5ca/151/201/r/615e706ba2eaa3f90ef86633a06857c8.jpg, 1.00 M ,Anadolu Restaurants
396,Xırdalan 0.5,https://acqalma.az/uploads/tmp/images/1dc64336/c1beeccd/6a80095a/639eb12b/151/201/r/Xirdalan_180809.jpg, 3.70 M ,Anadolu Restaurants
397,Cola Banka 0.33,https://acqalma.az/uploads/tmp/images/03945046/058eb10a/71e70628/294a13da/151/201/r/coce-web-200.jpg, 1.60 M ,Anadolu Restaurants
398,Meyvə şirəsi 0.2,https://acqalma.az/uploads/tmp/images/b02d678e/61d618fb/54b66d61/1925852e/151/201/r/2d8e9e2a-57fa-4f5e-9be1-c279683af69b_425x425.jpg, 1.20 M ,Anadolu Restaurants
399,Coca Cola Light 0.5L,https://acqalma.az/uploads/tmp/images/7dd469cf/855be85c/e20e34a2/fab3429b/151/201/r/cocacolalight0.5lt-1.jpg, 1.30 M ,Anadolu Restaurants
400,Sucuq-yumurta,https://acqalma.az/uploads/tmp/images/ec6cd40a/904bfe9e/2a4a4895/31b455c8/151/201/r/d7b346797e76767db84bba681259541b.jpg, 5.00 M ,Başkent Restoran (28 May)
401,Sosiska-yumurta,https://acqalma.az/uploads/tmp/images/c40fc44d/69ad851b/e715ff73/39d1966d/151/201/r/u-8d4d5e307c5b7702f88bfb040a2fb8c1.JPG, 4.00 M ,Başkent Restoran (28 May)
402,Pomidor-yumurta,https://acqalma.az/uploads/tmp/images/ed29f1d3/6b072410/296227b1/2e822a46/151/201/r/omlet-s-pomidorami-i-syrom-na-tarelke-360x280.jpg, 4.00 M ,Başkent Restoran (28 May)
403,Xaçapuri,https://acqalma.az/uploads/tmp/images/867f5a02/a4ba7ba0/f95f0ce6/893f04a4/151/201/r/xachapuri.jpg, 1.20 M ,Başkent Restoran (28 May)
404,Kartof qızartması ilə omlet,https://acqalma.az/uploads/tmp/images/611eb13d/067c19de/ac43dc01/9c698ed8/151/201/r/p_O.jpg, 4.00 M ,Başkent Restoran (28 May)
405,Qaynadılmış sosika,https://acqalma.az/uploads/tmp/images/a42b04bf/9ba8d28d/6f38478d/138084ff/151/201/r/551417e0df23136acba861178a604695.jpg, 3.00 M ,Başkent Restoran (28 May)
406,Sadə omlet,https://acqalma.az/uploads/tmp/images/c194b4a0/7a025533/798d2ccd/27a63314/151/201/r/omlet.jpg, 3.00 M ,Başkent Restoran (28 May)
407,Pendirli omlet,https://acqalma.az/uploads/tmp/images/dada99e7/e71377f5/ea7f9a29/55d7796f/151/201/r/omlet.jpg, 4.00 M ,Başkent Restoran (28 May)
408,Blinçik,https://acqalma.az/uploads/tmp/images/39b11358/bf38821c/cdb8ff71/eb0216c3/151/201/r/B79f-6ACAAAJkzH.jpg, 2.00 M ,Başkent Restoran (28 May)
409,Çoban salatı,https://acqalma.az/uploads/tmp/images/ec92caf9/f99e6482/dea1a898/435270dc/151/201/r/cobansalati.jpg, 2.50 M ,Başkent Restoran (28 May)
410,Sezar salatı,https://acqalma.az/uploads/tmp/images/2a822e77/871236b0/13850e03/a667fd97/151/201/r/1111.jpg, 5.00 M ,Başkent Restoran (28 May)
411,Mimoza,https://acqalma.az/uploads/tmp/images/4d8800fb/7884f7c6/3a1dc90d/05f45490/151/201/r/mimoza.jpg, 3.00 M ,Başkent Restoran (28 May)
412,Paytaxt salatı,https://acqalma.az/uploads/tmp/images/e6f99edf/c11cf432/ab8084ef/e81a9f67/151/201/r/paytaxtsalati.jpg, 2.50 M ,Başkent Restoran (28 May)
413,Kral salatı,https://acqalma.az/uploads/tmp/images/9081efde/9de3c21e/7abe5971/799e0a14/151/201/r/ingilissalati.jpg, 3.00 M ,Başkent Restoran (28 May)
414,Manqal salatı,https://acqalma.az/uploads/tmp/images/f41fa8c2/cb8ca8a7/29eae370/9d6955a8/151/201/r/italyansalati.jpg, 2.50 M ,Başkent Restoran (28 May)
415,Göbələk salatı,https://acqalma.az/uploads/tmp/images/a181c991/d6a92075/075e73ba/36ed13df/151/201/r/gobeleksalatiyagda.jpg, 3.00 M ,Başkent Restoran (28 May)
416,Yunan salatı,https://acqalma.az/uploads/tmp/images/0c2f0cac/ee460d6f/76d523aa/d2867978/151/201/r/Fotoram.io.jpg, 2.50 M ,Başkent Restoran (28 May)
417,Vineqret salatı,https://acqalma.az/uploads/tmp/images/eb367cf6/25e72750/57172df9/46c3bcdf/151/201/r/vinegretsalati.jpg, 2.50 M ,Başkent Restoran (28 May)
418,Şuba salatı,https://acqalma.az/uploads/tmp/images/30b9b37a/4eddaac9/a23f5c9b/cd36a1e8/151/201/r/shubasalati.jpg, 3.00 M ,Başkent Restoran (28 May)
419,Qarğidlalı salatı,https://acqalma.az/uploads/tmp/images/d61d0f79/8e20ec87/c5711cfc/397a123c/151/201/r/qargidalisalati.jpg, 3.00 M ,Başkent Restoran (28 May)
420,Toyuq salatı,https://acqalma.az/uploads/tmp/images/9e90a386/a7efbac1/f68bafc9/132948a5/151/201/r/toyuqsalatiyagda.jpg, 3.00 M ,Başkent Restoran (28 May)
421,Pendir Assorti,https://acqalma.az/uploads/tmp/images/8cd1af94/b725852d/90a41d64/fbe8d25b/151/201/r/syrnaya-narezka-foto-49.jpg, 2.50 M ,Başkent Restoran (28 May)
422,Təzə salat,https://acqalma.az/uploads/tmp/images/e9ba3b41/840ba5cc/e7bb63f4/7b8d18b3/151/201/r/.jpg, 2.50 M ,Başkent Restoran (28 May)
423,Blinlər (içsiz),https://acqalma.az/uploads/images/empty_dish_image.png, 0.40 M ,Başkent Restoran (28 May)
424,Turşu assotisi,https://acqalma.az/uploads/tmp/images/b63cf1cd/f825d2ce/1179303f/eed316d8/151/201/r/1490621338.jpg, 2.50 M ,Başkent Restoran (28 May)
425,Acika,https://acqalma.az/uploads/tmp/images/4aff220d/c259f5fd/d4594143/22b40459/151/201/r/acika.jpg, 0.80 M ,Başkent Restoran (28 May)
